category,display_name,id,cfs,definition,source,time,method,formula,equipment,link
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbp3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbp4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbp5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbpa,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbpa2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbpa3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbpa4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urbpa5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urop,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urop2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urop3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urop4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,urop5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,uropa,"Average Obstructive Apnea length (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,uropa2,"Average Obstructive Apnea length (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,uropa3,"Average Obstructive Apnea length (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,uropa4,"Average Obstructive Apnea length (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1A - Sleep Study Data - Respiratory - Events - Apnea,Average obstructive sleep apnea length,avgosalength,uropa5,"Average Obstructive Apnea length (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrba,"Number of Hypopnea w/ arousals (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrba2,"Number of Hypopnea w/ arousals (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrba3,"Number of Hypopnea w/ arousals (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrba4,"Number of Hypopnea w/ arousals (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrba5,"Number of Hypopnea w/ arousals (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrbp,"Number of Hypopnea (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrbp2,"Number of Hypopnea (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrbp3,"Number of Hypopnea (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrbp4,"Number of Hypopnea (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrbp5,"Number of Hypopnea (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnroa,"Number of Hypopnea w/ arousals (NREM, Other, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnroa2,"Number of Hypopnea w/ arousals (NREM, Other, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnroa3,"Number of Hypopnea w/ arousals (NREM, Other, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnroa4,"Number of Hypopnea w/ arousals (NREM, Other, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnroa5,"Number of Hypopnea w/ arousals (NREM, Other, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrop,"Number of Hypopnea (NREM, Other, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrop2,"Number of Hypopnea (NREM, Other, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrop3,"Number of Hypopnea (NREM, Other, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrop4,"Number of Hypopnea (NREM, Other, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hnrop5,"Number of Hypopnea (NREM, Other, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hremba,"Number of Hypopnea w/ arousals (REM, Back, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hremba2,"Number of Hypopnea w/ arousals (REM, Back, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hremba3,"Number of Hypopnea w/ arousals (REM, Back, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hremba4,"Number of Hypopnea w/ arousals (REM, Back, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hremba5,"Number of Hypopnea w/ arousals (REM, Back, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrembp,"Number of Hypopnea (REM, Back, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrembp2,"Number of Hypopnea (REM, Back, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrembp3,"Number of Hypopnea (REM, Back, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrembp4,"Number of Hypopnea (REM, Back, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrembp5,"Number of Hypopnea (REM, Back, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hroa,"Number of Hypopnea w/ arousals (REM, Other, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hroa2,"Number of Hypopnea w/ arousals (REM, Other, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hroa3,"Number of Hypopnea w/ arousals (REM, Other, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hroa4,"Number of Hypopnea w/ arousals (REM, Other, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hroa5,"Number of Hypopnea w/ arousals (REM, Other, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrop,"Number of Hypopnea (REM, Other, all oxygen desaturations)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrop2,"Number of Hypopnea (REM, Other, 2% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrop3,"Number of Hypopnea (REM, Other, 3% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrop4,"Number of Hypopnea (REM, Other, 4% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopnea events,hypopevent,hrop5,"Number of Hypopnea (REM, Other, 5% oxygen desaturation)",CFS,Visit 5,Measured,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopneas/hour,hypopperhr,rdinba,"Hypopnea per hour w/ arousals (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopneas/hour,hypopperhr,rdinba2,"Hypopnea per hour w/ arousals (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopneas/hour,hypopperhr,rdinba3,"Hypopnea per hour w/ arousals (NREM, Back, 3% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopneas/hour,hypopperhr,rdinba4,"Hypopnea per hour w/ arousals (NREM, Back, 4% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopneas/hour,hypopperhr,rdinba5,"Hypopnea per hour w/ arousals (NREM, Back, 5% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopneas/hour,hypopperhr,rdinbp,"Hypopnea per hour (NREM, Back, all oxygen desaturations)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
08C1B - Sleep Study Data - Respiratory - Events - Hypopnea,Hyopopneas/hour,hypopperhr,rdinbp2,"Hypopnea per hour (NREM, Back, 2% oxygen desaturation)",CFS,Visit 5,Calculated,,Edentec PSG monitor; Compumedics ProFusion PSG 2 scoring software,
